Stkcd,year,Markettype,Nnindcd,Statco,Regcap,total_assets,total_liabilities,total_equity,revenue_total,revenue_main,cashflow_operating,asset_liability_ratio,guar_event_cnt,guar_amt_sum,guar_amt_mean,guar_listed_target_cnt,guar_nonlisted_target_cnt,guar_listed_target_ratio,rating_event_cnt,rating_agency_nunique,rating_longterm_nonnull_cnt,rating_latest_longterm,rating_latest_prospect,has_financial,has_rating,rating_norm,rating_score,prospect_code,label_rating_next_year,label_rating_score_next_year,label_downgrade_next_year
300215,2014,16,M74,A,749094187.0,233698439.45,0.0,6837838.35,375792269.94,375792269.94,406932028.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300251,2014,16,R86,A,2933588432.0,197419889.03,0.0,400462539.71,1218071643.31,1218071643.31,359117001.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA,18.0,0.0
300284,2014,16,M74,A,1262827774.0,609706939.61,0.0,1444240581.86,2162792724.38,2162792724.38,1021859921.8,0.0,16.0,1800.0,600.0,0.0,16.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300332,2014,16,D45,A,865114680.0,72954040.09,0.0,3902801.4,29287724.07,29287724.07,15510748.47,0.0,17.0,21050.4,1619.2615384615383,0.0,17.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
600998,2014,1,F51,A,5042470234.0,1162959187.31,0.0,3543291460.15,41068404478.35,41068404478.35,8015881369.28,0.0,154.0,1796270.4,11664.093506493506,0.0,154.0,0.0,5.0,2.0,5.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601000,2014,1,G55,A,5925928614.0,466903991.36,0.0,144010779.27,5126627132.09,5126627132.09,1771258588.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,AA+,稳定,1,1,AA+,19.0,0.0,AA,18.0,1.0
601011,2014,1,C25,A,387000000.0,11096464.43,0.0,162697364.33,1898090680.35,1898090680.35,1613523286.3,0.0,1.0,180.7,180.7,0.0,1.0,0.0,1.0,1.0,1.0,AA,负面,1,1,AA,18.0,-1.0,AA-,17.0,1.0
601018,2014,1,G55,A,19454388399.0,1678186000.0,0.0,441236000.0,13415207000.0,13415207000.0,4309991000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,AAA-,稳定,1,1,AAA-,20.0,0.0,AAA,21.0,0.0
601038,2014,1,C35,A,1123645275.0,1545998376.1,0.0,864908505.18,8997353133.67,8929316050.68,7223498121.92,0.0,37.0,202310.0,6976.206896551724,0.0,37.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601058,2014,1,C29,A,3288100259.0,1007980207.03,0.0,1858600243.48,4102042448.11,4102042448.11,3675609581.25,0.0,22.0,145000.0,72500.0,0.0,22.0,0.0,1.0,1.0,1.0,AA,负面,1,1,AA,18.0,-1.0,AA,18.0,0.0
601101,2014,1,B06,A,1199998272.0,411767364.35,0.0,325469833.73,6859845790.15,6859845790.15,3124926000.63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,7.0,AA-,稳定,1,1,AA-,17.0,0.0,AA+,19.0,0.0
601106,2014,1,C35,A,6538000000.0,2415279279.23,0.0,9776530885.4,7327996673.93,7327996673.93,4183050805.18,0.0,1.0,2700.0,2700.0,0.0,1.0,0.0,1.0,1.0,1.0,AAA,负面,1,1,AAA,21.0,-1.0,AA,18.0,1.0
601177,2014,1,C34,A,407713500.0,99664575.45,0.0,320488766.08,1765645452.57,1765645452.57,1682549090.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
601216,2014,1,C26,A,8438017390.0,21860189.65,0.0,423365.8,4783804310.58,4783804310.58,629993359.68,0.0,17.0,250410.0,14730.0,0.0,17.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
601233,2014,1,C28,A,2400227363.0,333998246.75,0.0,134183587.2,25094916647.0,25094916647.0,15318642830.39,0.0,7.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,AA,负面,1,1,AA,18.0,-1.0,AA,18.0,0.0
601238,2014,1,C36,A,10197065900.0,10718658014.0,0.0,116898687.0,22375933918.0,22375933918.0,295557922.0,0.0,10.0,31172.9328,3117.29328,0.0,10.0,0.0,4.0,2.0,4.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601258,2014,1,F52,D,6675063402.0,7572322270.0,0.0,268081564.0,3761271962.0,3761271962.0,4384765727.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,4.0,2.0,4.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
601288,2014,1,J66,A,324794117000.0,0.0,0.0,,507383000000.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601311,2014,1,C38,A,848395750.0,13478639.51,0.0,100572277.79,5167187199.63,5167187199.63,162982770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
601339,2014,1,C17,A,1499569000.0,215305965.16,0.0,389425134.54,4620636727.0,4620636727.0,3965090329.44,0.0,6.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
601377,2014,1,J67,A,8635987294.0,14303540971.59,0.0,165379689.09,3722711353.32,,0.0,0.0,4.0,65000.0,21666.666666666668,0.0,4.0,0.0,4.0,2.0,4.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601518,2014,1,G54,A,1890553169.0,162915830.77,0.0,0.0,604155053.26,604155053.26,477880874.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
601555,2014,1,J67,A,4968702837.0,8526988470.45,0.0,31284847.72,1835054862.94,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601558,2014,1,C34,D,4020400000.0,702494544.16,0.0,6476019266.95,3619880770.06,3619880770.06,2678706311.6,0.0,1.0,50000.0,50000.0,0.0,1.0,0.0,3.0,2.0,3.0,BBB,负面,1,1,BBB,12.0,-1.0,A,15.0,0.0
601599,2014,1,C17,A,1160542453.0,102730955.64,0.0,269655899.94,2233142924.83,2233142924.83,2625226289.24,0.0,7.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,AA-,负面,1,1,AA-,17.0,-1.0,AA-,17.0,0.0
601608,2014,1,C35,A,4579553437.0,4126130166.43,0.0,1016574476.69,5286294882.69,5286294882.69,2538938648.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601669,2014,1,E48,A,17226159334.0,3858623906.34,0.0,706721003.16,167091187009.0,167091187009.0,5593338400.0,0.0,115.0,2430346.3,30763.87721518987,0.0,115.0,0.0,2.0,1.0,2.0,AAA,,1,1,AAA,21.0,,AAA,21.0,0.0
601678,2014,1,C26,A,2056836276.0,88724955.76,0.0,48702397.04,4888811074.72,4888811074.72,2425007897.54,0.0,49.0,45430.0,966.5957446808512,0.0,49.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
601688,2014,1,J67,A,9026863786.0,61641473590.59,0.0,132231897.76,9095836731.32,,0.0,0.0,6.0,1500000.0,300000.0,4.0,2.0,0.6666666666666666,14.0,2.0,14.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601777,2014,1,C36,A,4521100071.0,477639855.95,0.0,382922689.16,2029777585.91,2029777585.91,517067445.43,0.0,10.0,1998.0,399.6,0.0,10.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
601800,2014,1,E48,A,16274494225.0,18806173656.0,0.0,3148346926.0,366673233953.0,366673233953.0,15460243260.0,0.0,54.0,581574.0,41541.0,0.0,54.0,0.0,2.0,1.0,2.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601818,2014,1,J66,A,59085551061.0,0.0,0.0,,77558000000.0,,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601877,2014,1,C38,A,1005000000.0,1711055974.24,0.0,1177626527.47,12767230041.15,12767230041.15,10994434340.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601880,2014,1,G55,A,23571767213.0,968139861.43,0.0,609891726.68,7942456228.81,7942456228.81,2911882727.14,0.0,4.0,2000.0,1000.0,0.0,4.0,0.0,2.0,2.0,2.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601886,2014,1,E50,A,1133002060.0,1045720641.16,0.0,7076566655.91,15904276749.05,15904276749.05,6956455492.65,0.0,21.0,327555.41,15597.876666666663,0.0,21.0,0.0,1.0,1.0,1.0,AA+,负面,1,1,AA+,19.0,-1.0,AA+,19.0,0.0
601929,2014,1,I63,A,3489788168.0,2505533434.66,0.0,211130268.23,2049804116.47,2049804116.47,2276078639.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601992,2014,1,C30,A,10677771134.0,3990411184.97,0.0,531095.49,41241473853.97,41241473853.97,785479250.16,0.0,7.0,209000.0,34833.333333333336,0.0,7.0,0.0,6.0,1.0,6.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
603008,2014,1,C21,A,368292435.0,273713608.11,0.0,238045879.03,1022840279.88,1022840279.88,1131778333.61,0.0,6.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
603077,2014,1,C26,A,8831250228.0,92137330.92,0.0,214376963.06,2185698572.24,2185698572.24,1196238646.24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
603399,2014,1,C32,A,512290649.0,162782402.34,0.0,389123034.47,2510023577.57,2510023577.57,2166245233.54,0.0,2.0,5000.0,5000.0,0.0,2.0,0.0,2.0,1.0,2.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
603555,2014,1,C18,D,1571505358.0,734996670.31,0.0,599856631.99,1303369011.33,1303369011.33,1653892622.88,0.0,9.0,7100.0,7100.0,0.0,9.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002332,2015,4,C27,A,989204866.0,364512473.11,0.0,384639950.69,2480246153.64,2480246153.64,900621401.78,0.0,37.0,61593.54,1811.5747058823529,0.0,37.0,0.0,3.0,1.0,3.0,AA-,稳定,1,1,AA-,17.0,0.0,AA,18.0,0.0
002340,2015,4,C42,A,5103333507.0,726728241.26,0.0,0.0,5117166480.23,5117166480.23,147952552.12,0.0,39.0,199890.0,6663.0,0.0,39.0,0.0,5.0,2.0,5.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002375,2015,4,E50,A,635437500.0,1381505360.29,0.0,6586055237.12,8968523682.27,8968523682.27,3788009996.47,0.0,29.0,140350.0,7017.5,0.0,29.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002377,2015,4,K70,A,916325201.0,144810624.15,0.0,230447497.41,543998386.28,543998386.28,1257628367.14,0.0,14.0,10474.7,1496.3857142857144,0.0,14.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002385,2015,4,C13,A,4300078565.0,444811868.16,0.0,776092611.75,16098085185.45,16098085185.45,1279979247.77,0.0,174.0,45993.0,464.5757575757576,0.0,174.0,0.0,4.0,2.0,4.0,AA,稳定,1,1,AA,18.0,0.0,AA+,19.0,0.0
002386,2015,4,C26,A,1301647073.0,811697117.89,0.0,236773716.81,10703827561.0,10703827561.0,2032073448.64,0.0,241.0,645689.0,3294.331632653061,0.0,241.0,0.0,3.0,1.0,3.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002387,2015,4,C39,A,1396796043.0,222145328.91,0.0,0.0,430507790.86,430507790.86,87306736.01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,AA,负面,1,1,AA,18.0,-1.0,A,15.0,1.0
002394,2015,4,C17,A,323700000.0,71671205.05,0.0,222574406.7,2114525680.18,2114525680.18,2362904483.38,0.0,41.0,28400.0,1092.3076923076924,0.0,41.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002400,2015,4,L72,A,1743337128.0,199237426.03,0.0,508893291.51,4951399439.47,4951399439.47,5545117910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002418,2015,4,C34,A,1136400000.0,159887647.59,0.0,195294907.14,2179588763.49,2179588763.49,410477906.44,0.0,17.0,43104.0,3918.545454545456,0.0,17.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002420,2015,4,C29,N,411290000.0,261679594.6,0.0,1329208416.5,3716109442.37,3716109442.37,2186053493.45,0.0,11.0,48100.0,6012.5,0.0,11.0,0.0,1.0,1.0,1.0,AA-,负面,1,1,AA-,17.0,-1.0,AA-,17.0,0.0
002422,2015,4,C27,A,1598053372.0,1415218350.0,0.0,1904494393.0,7763339982.0,7763339982.0,4481505930.0,0.0,2.0,1200.0,600.0,0.0,2.0,0.0,4.0,2.0,4.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
002430,2015,4,C35,A,978342375.0,294199873.24,0.0,1640401601.05,5939667062.54,5939667062.54,1213735436.66,0.0,180.0,332590.0,1847.7222222222224,0.0,180.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002431,2015,4,E48,A,1802404765.0,1429497570.22,0.0,2047017615.22,4400507524.27,4400507524.27,2970410881.78,0.0,6.0,105438.96,17573.16,0.0,6.0,0.0,3.0,2.0,3.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002433,2015,4,C27,D,278000000.0,142057859.77,0.0,102773698.67,373454257.06,373454257.06,408336002.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002434,2015,4,C36,A,1312600000.0,302176466.63,0.0,454600669.19,1972645587.0,1972645587.0,1137091280.05,0.0,5.0,61391.27,12278.254,0.0,5.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002445,2015,4,R86,N,2376607531.0,63286469.61,0.0,357564950.96,1119348835.63,1119348835.63,506491726.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002449,2015,4,C39,A,430000000.0,937141194.27,0.0,357615337.39,1838515560.42,1838515560.42,729690167.59,0.0,3.0,8609.62,4304.81,0.0,3.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002450,2015,4,C29,D,3540900282.0,473259129.13,0.0,2021916.31,2377807109.5,2377807109.5,287282.07,0.0,48.0,1365887.89,28455.99770833333,0.0,48.0,0.0,5.0,2.0,5.0,AA,稳定,1,1,AA,18.0,0.0,AA+,19.0,0.0
002456,2015,4,C39,A,3357757000.0,35694696.49,0.0,1389503919.11,18497766559.54,18497766559.54,4156574439.51,0.0,53.0,220548.0,11607.78947368421,0.0,53.0,0.0,2.0,2.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002465,2015,4,C39,A,2481833948.0,991740501.25,0.0,1036722069.55,3806579105.61,3806579105.61,1852791366.56,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA+,19.0,0.0
002471,2015,4,C38,A,136876000.0,416979184.48,0.0,369849464.42,5165378490.27,5165378490.27,2526516901.62,0.0,53.0,86913.13,2483.232285714286,0.0,53.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002477,2015,4,A03,D,534000000.0,1333887665.56,0.0,476488296.94,3619021187.48,3619021187.48,2603062800.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA,18.0,0.0
002479,2015,4,D44,A,737800000.0,425348678.29,0.0,150668125.42,2876833464.94,2876833464.94,407348217.92,0.0,8.0,10100.0,2020.0,0.0,8.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002480,2015,4,C34,A,560000000.0,578830231.94,0.0,705945683.05,1053896200.94,1053896200.94,718669935.63,0.0,11.0,57000.0,5700.0,0.0,11.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002482,2015,4,E50,A,3750962363.0,1806706575.29,0.0,5739757824.06,6600105523.85,6600105523.85,3843984592.7,0.0,9.0,17550.0,5850.0,0.0,9.0,0.0,4.0,3.0,4.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002485,2015,4,N78,A,544000000.0,413167946.95,0.0,440988069.74,1012762942.93,1012762942.93,1149902107.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002486,2015,4,C18,A,824283100.0,88995742.86,0.0,112003693.26,700825174.66,700825174.66,581270841.88,0.0,15.0,59366.24,5936.624,0.0,15.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002490,2015,4,C35,A,797848400.0,326916816.32,0.0,729394966.45,1677713196.84,1677713196.84,1716867317.18,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002493,2015,4,C28,A,9989442254.0,364700123.43,0.0,16530981.32,28673732758.07,28673732758.07,3429299124.68,0.0,107.0,558398.37,6136.245824175824,0.0,107.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002500,2015,4,J67,A,3589771547.0,15254629983.0,0.0,192105648.0,3103991055.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
002503,2015,4,C18,D,3051878231.0,371703406.34,0.0,517685138.4,1722312949.41,1722312949.41,1931528995.94,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002505,2015,4,F51,D,6374261088.0,284205292.23,0.0,0.0,0.0,,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002511,2015,4,C22,A,1286377813.0,268119263.25,0.0,360417583.13,2958976614.0,2958976614.0,783844056.68,0.0,26.0,68246.19,5249.706923076923,0.0,26.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002531,2015,4,C38,A,1796878658.0,172910522.92,0.0,520442501.63,2153955746.12,2148612456.07,1030534594.59,0.0,10.0,88967.2,11120.9,0.0,10.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002538,2015,4,C26,A,853555763.0,152459638.23,0.0,27513368.35,2973856782.33,2973856782.33,1684342407.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002539,2015,4,C26,A,1207723762.0,446498868.81,0.0,468244111.3,5837729605.28,5837729605.28,3473064791.66,0.0,51.0,506625.55,9933.83431372549,0.0,51.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002544,2015,4,I65,A,680533890.0,803353343.65,0.0,967432273.75,2151028715.03,2151028715.03,2152607861.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002564,2015,4,E48,A,869375282.0,508449599.82,0.0,1824554785.99,1521734850.13,1521734850.13,1710070093.83,0.0,23.0,34164.11,2135.256875,0.0,23.0,0.0,3.0,2.0,3.0,AA,稳定,1,1,AA,18.0,0.0,AA-,17.0,1.0
002574,2015,4,C24,A,528000000.0,386579088.64,0.0,611682371.24,5239656335.52,5239656335.52,5966604720.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002582,2015,4,C13,A,447707891.0,115527726.58,0.0,325862064.01,1113050303.75,1113050303.75,976446734.66,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002586,2015,4,E48,N,203300000.0,416705673.99,0.0,957742425.03,1572096861.07,1572096861.07,1499072786.59,0.0,29.0,17536.62,1169.108,0.0,29.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002594,2015,4,C36,A,9117197565.0,1349540000.0,0.0,3265865000.0,7931613000.0,7931613000.0,9335393000.0,0.0,276.0,3086015.3,12294.881673306772,0.0,276.0,0.0,4.0,2.0,4.0,AA+,稳定,1,1,AA+,19.0,0.0,AAA,21.0,0.0
002596,2015,4,C30,A,1147580518.0,26430351.85,0.0,490064747.62,1775285689.83,1775285689.83,460157012.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002597,2015,4,C14,A,568319878.0,472767937.25,0.0,96760370.5,2252951427.93,2252951427.93,2410187647.89,0.0,7.0,11300.0,2260.0,7.0,0.0,1.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002607,2015,4,P82,A,6167399389.0,137784234.68,0.0,1036949.59,5220768702.23,5220768702.23,407521609.12,0.0,216.0,153040.0,711.8139534883721,0.0,216.0,0.0,1.0,1.0,1.0,AA-,负面,1,1,AA-,17.0,-1.0,AA-,17.0,0.0
002638,2015,4,C38,A,1436594394.0,1412120874.81,0.0,621662462.45,849664392.81,849664392.81,671370559.88,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002649,2015,4,I65,A,585344532.0,484166339.18,0.0,119196363.19,1718089182.82,1718089182.82,644400421.39,0.0,12.0,12546.8,1394.0888888888887,0.0,12.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002657,2015,4,I65,A,340051995.0,327557845.24,0.0,73165885.44,1327554356.58,1327554356.58,1272975771.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002659,2015,4,P82,A,598280384.0,198598697.27,0.0,220586060.6,763349954.41,763349954.41,870242335.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002663,2015,4,E48,A,1723348902.0,989763092.47,0.0,1103932032.23,2432631636.39,2432631636.39,2055843668.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002672,2015,4,C42,A,1105255802.0,385142403.44,0.0,245449290.56,2402966206.22,2402986382.18,943489539.51,0.0,14.0,10640.05,2128.01,0.0,14.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002673,2015,4,J67,A,4469581705.0,14952302131.17,0.0,453533513.01,4319788628.24,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,7.0,AA,稳定,1,1,AA,18.0,0.0,AA+,19.0,0.0
002682,2015,4,G54,A,208000000.0,123264469.54,0.0,43271747.42,2461863715.87,2461863715.87,380552464.76,0.0,33.0,28081.06,1651.8270588235296,0.0,33.0,0.0,2.0,1.0,2.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002701,2015,4,C33,A,2559760469.0,1381632478.0,0.0,442574975.0,6662353093.0,6662353093.0,2541139879.0,0.0,20.0,110200.0,10018.181818181818,0.0,20.0,0.0,3.0,1.0,3.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
002716,2015,4,C32,A,2823088646.0,1142104646.1,0.0,7802.98,5116061912.67,5116061912.67,5927108781.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002717,2015,4,N77,A,1820233558.0,201864471.79,0.0,356556546.05,1700508579.55,1700508579.55,759840031.99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
002721,2015,4,C24,A,2659378615.0,53924662.82,0.0,78963914.95,224842112.28,224842112.28,219148910.36,0.0,42.0,305990.0,8742.57142857143,0.0,42.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA,18.0,0.0
002727,2015,4,F52,A,585604125.0,628339705.51,0.0,569325252.27,5321152330.87,5321152330.87,4987885844.78,0.0,8.0,1361.93,1361.93,0.0,8.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
002745,2015,4,C38,A,1277168540.0,2178765125.17,0.0,673605542.34,3881608744.46,3881608744.46,3451631607.76,0.0,8.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,2.0,AA-,稳定,1,1,AA-,17.0,0.0,AA,18.0,0.0
300047,2015,16,I65,A,156900000.0,261013950.09,0.0,468507987.14,555893019.02,555893019.02,530450713.28,0.0,5.0,65650.0,16412.5,0.0,5.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300068,2015,16,C38,A,898367299.0,635915769.03,0.0,1542777764.17,5153126944.32,5153126944.32,2726126070.03,0.0,7.0,48594.0,12148.5,0.0,7.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300070,2015,16,N77,A,552859034.0,3624279937.57,0.0,2226465034.43,5214260272.86,5214260272.86,3028977276.48,0.0,47.0,159350.04,4552.858285714286,0.0,47.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA+,19.0,0.0
