Stkcd,year,Markettype,Nnindcd,Statco,Regcap,total_assets,total_liabilities,total_equity,revenue_total,revenue_main,cashflow_operating,asset_liability_ratio,guar_event_cnt,guar_amt_sum,guar_amt_mean,guar_listed_target_cnt,guar_nonlisted_target_cnt,guar_listed_target_ratio,rating_event_cnt,rating_agency_nunique,rating_longterm_nonnull_cnt,rating_latest_longterm,rating_latest_prospect,has_financial,has_rating,rating_norm,rating_score,prospect_code,label_rating_next_year,label_rating_score_next_year,label_downgrade_next_year
300382,2021,16,C35,A,648399994.0,154711114.14,,160512479.92,714919091.71,714919091.71,1019431586.18,,11.0,6500.0,2166.6666666666665,0.0,11.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300388,2021,16,N77,A,681042231.0,622803471.74,,1292983982.14,4476914403.81,4476914403.81,1843690267.36,,94.0,527025.16,5606.650638297872,0.0,94.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300398,2021,16,C26,A,566946450.0,158628802.14,,283668706.24,1069490737.9,1069490737.9,1064615432.48,,13.0,51967.35,3997.488461538461,0.0,13.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300406,2021,16,C27,A,586308628.0,169551718.4,,640912077.01,968282094.52,968282094.52,883254825.72,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300407,2021,16,C38,A,318200493.0,258711579.7,,519648571.11,554797733.59,554797733.59,560314492.15,,6.0,26642.0,4440.333333333333,0.0,6.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300409,2021,16,C38,A,782248953.0,172417739.99,,408776453.76,1049778649.52,1049778649.52,611771086.14,,35.0,421600.0,12045.714285714286,0.0,35.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300416,2021,16,M74,A,508547806.0,323061505.68,,317724041.81,703447594.76,703447594.76,559033636.41,,3.0,5855.0,1951.6666666666667,0.0,3.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300422,2021,16,N77,A,533880389.0,828033447.59,,1950279510.87,1888723091.76,1888723091.76,1455653348.44,,42.0,253344.28,6333.607,0.0,42.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,A+,16.0,1.0
300424,2021,16,C37,N,245428440.0,149264442.87,,493362553.37,410887007.54,410887007.54,285313332.88,,4.0,200.0,100.0,0.0,4.0,0.0,2.0,1.0,2.0,A+,负面,1,1,A+,16.0,-1.0,A,15.0,1.0
300427,2021,16,C38,A,508520298.0,299423485.1,,148831407.29,246490499.94,246490499.94,344528320.62,,16.0,133786.4,8361.65,0.0,16.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300429,2021,16,C26,A,257185994.0,349548190.35,,47843845.71,223406396.01,223406396.01,138652173.81,,6.0,19939.27,4984.8175,0.0,6.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300438,2021,16,C38,A,503343360.0,686043045.76,,884606201.5,2229258000.34,2229258000.34,2586874642.48,,4.0,32880.59,8220.1475,0.0,4.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300473,2021,16,C34,A,150973101.0,106321370.06,,326684800.03,1011451784.51,1011451784.51,607947564.4,,3.0,7000.0,2333.333333333333,0.0,3.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300482,2021,16,C27,A,468084354.0,788118375.86,,621905610.95,2834272737.54,2834272737.54,2597901652.3,,8.0,982.44,245.61,0.0,8.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300483,2021,16,B07,A,268555379.0,75449402.6,,1746854.37,,,76830.57,,6.0,97000.0,24250.0,0.0,6.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300487,2021,16,C26,A,507665329.0,629404651.03,,316176479.18,984493784.22,984493784.22,784710075.63,,1.0,5000.0,5000.0,0.0,1.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300498,2021,16,A03,A,6653927141.0,9113428786.46,,1460550.3,1550490940.11,1550490940.11,1530724603.53,,58.0,2612378.9,48377.38703703704,0.0,58.0,0.0,2.0,1.0,2.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
300499,2021,16,C38,A,305248564.0,174658285.62,,471967369.28,686223029.04,686223029.04,506797909.25,,5.0,5700.0,1900.0,0.0,5.0,0.0,2.0,1.0,2.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300511,2021,16,A01,A,640847016.0,117756494.92,,21043675.53,1975080421.7,1975080421.7,1978486768.72,,8.0,43295.0,5411.875,0.0,8.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300517,2021,16,E48,A,200400727.0,209525602.48,,702665699.49,1117898630.66,1117898630.66,612603095.82,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300527,2021,16,C35,A,1016770372.0,1613981869.43,,165191208.32,1698399718.69,1698399718.69,995707063.88,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
300529,2021,16,C35,A,798605275.0,2277965487.2,,265540424.94,2628399329.7,2628399329.7,2830411120.31,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300539,2021,16,C29,A,268100662.0,49311096.76,,186655239.3,421446227.72,421446227.72,352200803.84,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300543,2021,16,C39,A,306371334.0,208962710.44,,605237063.03,1988237541.36,1988237541.36,1697051979.91,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300545,2021,16,C35,A,185461376.0,321506569.96,,523968746.53,932641900.06,932641900.06,890511331.15,,2.0,15000.0,7500.0,0.0,2.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300554,2021,16,C30,A,114211577.0,10688439.47,,13040517.65,55148765.56,55148765.56,90439236.33,,2.0,7307.069224,3653.534612,0.0,2.0,0.0,1.0,1.0,1.0,A,稳定,1,1,A,15.0,0.0,A,15.0,0.0
300556,2021,16,I65,A,121560992.0,298819843.89,,334395012.82,714992974.18,714992974.18,662486887.54,,5.0,14000.0,3500.0,0.0,5.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300567,2021,16,C40,A,279745172.0,756704166.77,,750572491.63,1292311316.29,1292311316.29,1176215057.03,,42.0,76867.13,2135.198055555556,0.0,42.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300569,2021,16,C38,A,1022673484.0,1319400223.26,,1415551237.53,3006476972.87,3006476972.87,1936520231.39,,5.0,214500.0,42900.0,0.0,5.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300580,2021,16,C36,A,500543865.0,121418282.21,,366874419.42,1036355831.27,1036355831.27,1015650257.77,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300586,2021,16,C29,A,711216645.0,225341304.11,,127005537.96,741378879.96,741378879.96,650199757.32,,1.0,23200.0,23200.0,0.0,1.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300587,2021,16,C29,A,1294034688.0,529870050.13,,733256833.3,1088744196.16,1088744196.16,806926651.86,,43.0,13955.265243,324.5410521627907,0.0,43.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300601,2021,16,C27,A,1116929174.0,3093322922.55,,388784181.82,3652094896.12,3652094896.12,2073559833.04,,3.0,1979.55,659.85,0.0,3.0,0.0,2.0,1.0,2.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300608,2021,16,I65,A,331229052.0,358619520.43,,331762185.54,876356134.68,876356134.68,902546322.28,,9.0,2750.0,343.75,0.0,9.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300611,2021,16,C34,A,211074680.0,113812992.19,,153136652.9,480264922.86,480264922.86,379085790.62,,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300613,2021,16,I65,A,232229690.0,717999262.24,,375408192.97,1415688040.41,1415688040.41,1328239976.76,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300623,2021,16,C39,A,832079919.0,232941685.86,,163247562.81,811481466.17,811481466.17,934770033.37,,3.0,122489.9,40829.96666666667,0.0,3.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300624,2021,16,I65,A,193336324.0,459857313.8,,34921058.05,1029158102.77,1029158102.77,230924703.05,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300630,2021,16,C27,D,448350021.0,360994134.18,,1050570366.31,1216571151.99,1216571151.99,843367134.21,,6.0,24027.82,4004.6366666666654,0.0,6.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300636,2021,16,C27,A,419951495.0,157723095.33,,54102089.04,582998498.63,582998498.63,569120260.89,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300641,2021,16,C26,A,525544810.0,732592328.1,,147919544.18,1627660662.04,1627660662.04,1584311612.38,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300645,2021,16,I65,A,142086670.0,238178549.9,,474650229.48,703189115.34,703189115.34,614800880.12,,5.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300651,2021,16,C24,A,141209688.0,130376189.03,,143919693.54,470890239.42,470890239.42,651659834.64,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300652,2021,16,C36,A,133390572.0,117812814.34,,182342981.62,619175063.84,619175063.84,513200009.4,,1.0,440.41,440.41,0.0,1.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300665,2021,16,C26,N,218945730.0,131262206.4,,330467637.09,625103272.4,625103272.4,225972253.29,,19.0,36400.0,2800.0,0.0,19.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300666,2021,16,C39,N,265320683.0,293379618.5,,422203779.01,1497739814.5,1497739814.5,1393165395.61,,1.0,100000.0,100000.0,0.0,1.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300673,2021,16,C13,A,248827520.0,900223791.82,,188113442.12,472748773.98,472748773.98,460326279.77,,3.0,1006.195277,335.3984256666667,0.0,3.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300677,2021,16,C29,A,654383263.0,101957574.0,,168006814.0,792526420.0,792526420.0,1091376086.0,,33.0,26804.79,2978.31,0.0,33.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300682,2021,16,I65,A,1078235821.0,505077177.26,,834867109.49,1965339111.28,1965339111.28,1379025756.62,,1.0,31500.0,31500.0,0.0,1.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300692,2021,16,N77,A,423752983.0,57373666.04,,91186001.15,464130218.14,464130218.14,562832899.46,,20.0,281370.0,21643.846153846152,0.0,20.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300705,2021,16,C27,A,500212355.0,358508645.48,,249657452.48,1421016378.67,1421016378.67,1504957264.6,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300723,2021,16,C27,A,451692766.0,80028414.67,,553339.76,22678913.99,22678913.99,,,6.0,105000.0,21000.0,0.0,6.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300725,2021,16,C26,A,233807341.0,507302929.82,,468258986.94,1192752694.76,1192752694.76,1270045962.73,,8.0,11657.4,1457.175,0.0,8.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300727,2021,16,C26,A,180136352.0,37856256.84,,192403125.21,640563573.26,640563573.26,531269892.77,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300729,2021,16,C21,A,341612314.0,829828387.68,,313665855.53,1459768391.5,1459768391.5,1832656377.6,,6.0,3848.27,641.3783333333332,0.0,6.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300732,2021,16,M74,A,370560072.0,893887704.13,,1004652509.55,1225981118.13,1225981118.13,1176412344.16,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
300738,2021,16,I65,A,985120168.0,421475696.74,,302044299.28,971797305.47,971797305.47,1162233636.04,,24.0,77006.0,3500.2727272727275,0.0,24.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300739,2021,16,C39,A,351232381.0,109500916.88,,344025389.08,893973091.52,893973091.52,722755001.64,,3.0,6162.179999999999,3081.09,0.0,3.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300743,2021,16,C39,A,151213683.0,52344310.56,,175337967.45,477846806.7,477846806.7,429938196.37,,4.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,A,稳定,1,1,A,15.0,0.0,A,15.0,0.0
300750,2021,16,C38,A,4563608365.0,61848657300.0,,21546921400.0,105436178400.0,105436178400.0,101431811500.0,,24.0,1735621.09,108476.318125,0.0,24.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
300763,2021,16,C38,A,398058245.0,631909802.83,,824621321.81,3210849071.81,3210849071.81,2393574713.72,,26.0,44016.0,2445.333333333333,0.0,26.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300767,2021,16,C29,A,276291028.0,379058535.71,,563813078.85,662974676.55,662974676.55,484359503.78,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300775,2021,16,C37,A,547539288.0,1339683994.99,,434186087.6,1175136924.95,1175136924.95,1019859948.56,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300776,2021,16,C35,A,273562250.0,520054980.53,,321187144.5,1222402123.51,1222402123.51,775050230.98,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300778,2021,16,M74,A,203659642.0,566386746.83,,187844050.92,396628480.52,396628480.52,341352988.8,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300779,2021,16,C42,A,200115228.0,210853314.78,,96887293.94,267454071.9,267454071.9,156438367.26,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300791,2021,16,C14,A,307634663.0,498688959.03,,255026259.3,1458242505.69,1458242505.69,1528627834.41,,1.0,8000.0,8000.0,0.0,1.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300798,2021,16,C26,A,468810074.0,26543128.27,,,2160000.0,2160000.0,,,3.0,27415.91,9138.636666666667,0.0,3.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300813,2021,16,C35,A,121199219.0,284168437.09,,27612200.68,95502253.97,95502253.97,85763837.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300818,2021,16,C35,A,168772604.0,371841442.56,,143123176.96,1048290157.54,1048290157.54,448159498.81,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300827,2021,16,C38,A,556691579.0,708920739.96,,728044358.05,1170429165.61,1170429165.61,1063476468.44,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300843,2021,16,C39,A,163704863.0,134225110.43,,475619635.17,1160315677.49,1160315677.49,1062283849.18,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300853,2021,16,C34,A,146945918.0,307687379.76,,592867295.32,578825392.9,578825392.9,309207860.11,,22.0,2483.7,112.89545454545454,0.0,22.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300863,2021,16,C36,A,188175836.0,348598736.93,,464260018.64,1224451786.06,1224451786.06,1046758290.77,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300869,2021,16,C35,A,401796800.0,620644613.36,,87006112.45,885267254.66,885267254.66,907628939.7,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
300871,2021,16,C27,A,201784357.0,990288363.01,,222965545.4,861046749.23,861046749.23,890535923.41,,45.0,14824.81,344.76302325581395,0.0,45.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300894,2021,16,C38,A,406282065.0,989784034.59,,68601330.82,2320920934.01,2320920934.01,2658062559.65,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
300956,2021,16,C39,A,215427660.0,109103047.2,,456190412.88,1027407363.33,1027407363.33,977284730.01,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,A+,稳定,1,1,A+,16.0,0.0,A+,16.0,0.0
600025,2021,1,D44,A,18631094257.0,313955124.26,,1630428015.9,20201630492.14,20201630492.14,21006644672.97,,5.0,464637.853177,92927.5706354,0.0,5.0,0.0,25.0,2.0,25.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
600901,2021,1,J66,A,5793205763.0,1318346022.02,,8495411.95,3961029197.89,,,,4.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,4.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
600903,2021,1,D45,A,1138185027.0,1355212333.39,,432693726.95,5087656198.23,5087656198.23,2050125705.89,,7.0,32850.0,5475.0,0.0,7.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
600905,2021,1,D44,A,28587650142.0,11120730020.75,,,15484105844.05,15484105844.05,2020361376.46,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
600906,2021,1,J67,A,3245000000.0,10883578056.66,,520935078.44,1170597837.45,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
600908,2021,1,J66,A,2194681695.0,,,,3633284000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,AA+,稳定,0,1,AA+,19.0,0.0,AA+,19.0,0.0
600909,2021,1,J67,A,4678336408.0,12089103513.21,,308202427.86,2129979320.21,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,7.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
600918,2021,1,J67,A,7918340996.0,32242078271.7,,597342892.03,6752116549.94,,,,2.0,172100.0,86050.0,0.0,2.0,0.0,12.0,1.0,12.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
600919,2021,1,J66,A,18351324463.0,,,,49009795000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,AAA,稳定,0,1,AAA,21.0,0.0,AAA,21.0,0.0
600926,2021,1,J66,A,7249002548.0,,,,23730001000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,AAA,稳定,0,1,AAA,21.0,0.0,AAA,21.0,0.0
600928,2021,1,J66,A,4444444445.0,,,,6554254000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AAA,稳定,0,1,AAA,21.0,0.0,AAA,21.0,0.0
600929,2021,1,C14,A,1640113256.0,249139075.86,,42398752.67,1001697338.72,1001697338.72,1159607650.01,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA,稳定,1,1,AA,18.0,0.0,AA,18.0,0.0
600939,2021,1,E47,A,1814500000.0,2037912280.27,,4487525482.89,9108684941.75,9108684941.75,7772891803.33,,20.0,404900.0,404900.0,0.0,20.0,0.0,2.0,2.0,2.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
600956,2021,1,D45,A,4512693073.0,4955847636.66,,,3952144.33,3952144.33,5707438.57,,3.0,41650.0,13883.333333333334,0.0,3.0,0.0,2.0,1.0,2.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
600958,2021,1,J67,A,8496645292.0,33889307940.09,,291215395.52,4044591735.61,,,,1.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,7.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
600959,2021,1,I63,A,2988099845.0,2828189592.92,,613257106.6,7458687599.62,7458687599.62,2866823120.9,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
600996,2021,1,I63,A,1246799854.0,1005748525.83,,2621850133.75,2670213777.68,2670213777.68,1877873841.44,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601012,2021,1,C38,A,7578049736.0,7775128400.62,,15918829808.03,80932251148.68,80932251148.68,18339887684.27,,45.0,840198.18,25460.55090909091,0.0,45.0,0.0,1.0,1.0,1.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601016,2021,1,D44,A,6473327638.0,872904755.66,,400000.0,8403456.95,8403456.95,7536962.84,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,AA+,稳定,1,1,AA+,19.0,0.0,AA+,19.0,0.0
601018,2021,1,G55,A,19454388399.0,5966729000.0,,411064000.0,3596876000.0,3596876000.0,3915297000.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601020,2021,1,B09,A,819964698.0,78961287.21,,678265.05,712199698.72,712199698.72,470426576.94,,1.0,16000.0,16000.0,0.0,1.0,0.0,1.0,1.0,1.0,A,负面,1,1,A,15.0,-1.0,A,15.0,0.0
601066,2021,1,J67,A,7756694797.0,90562092369.97,,22575104745.17,21789526965.76,,,,5.0,123200.0,24640.0,0.0,5.0,0.0,24.0,1.0,23.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601068,2021,1,E48,A,2959066667.0,2474632903.75,,1146826637.96,1093851817.14,1093851817.14,2234318285.78,,74.0,1217019.5,18164.47014925373,0.0,74.0,0.0,3.0,1.0,2.0,AA+,稳定,1,1,AA+,19.0,0.0,AA,18.0,1.0
601077,2021,1,J66,A,11357000000.0,,,,27114797000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,AAA,稳定,0,1,AAA,21.0,0.0,AAA,21.0,0.0
601108,2021,1,J67,A,4643730080.0,20834441857.8,,566695164.99,2782755206.61,,,,2.0,68500.0,34250.0,0.0,2.0,0.0,10.0,1.0,10.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601127,2021,1,C36,A,1741985086.0,515038709.66,,2623552.3,16717920929.77,16717920929.77,2202710.0,,56.0,419349.89,7765.738703703704,0.0,56.0,0.0,2.0,1.0,1.0,AA-,稳定,1,1,AA-,17.0,0.0,AA-,17.0,0.0
601128,2021,1,J66,A,3316485099.0,,,,5402861000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,AA+,稳定,0,1,AA+,19.0,0.0,AA+,19.0,0.0
601158,2021,1,D46,A,4800000000.0,1679021751.03,,964754624.07,3849605123.91,3849605123.91,3990746977.12,,10.0,42438.73,4243.873,0.0,10.0,0.0,2.0,1.0,2.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601187,2021,1,J66,A,2639127888.0,,,,4431905371.83,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,AAA,稳定,0,1,AAA,21.0,0.0,AAA,21.0,0.0
601198,2021,1,J67,N,3232445520.0,12969497139.0,,320754179.75,3197591472.31,,,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601200,2021,1,N77,A,1346230251.0,291851090.15,,2087671.16,3389522.66,3389522.66,2388033.02,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601211,2021,1,J67,A,17628925829.0,98924455384.0,,2569782014.0,17664213117.0,,,,1.0,50000.0,50000.0,0.0,1.0,0.0,19.0,1.0,18.0,AAA,稳定,1,1,AAA,21.0,0.0,AAA,21.0,0.0
601229,2021,1,J66,A,14206528700.0,,,,48484104000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,AAA,稳定,0,1,AAA,21.0,0.0,AAA,21.0,0.0
