src_id,dst_id,weight,shared_nonlisted_target_cnt,shared_nonlisted_target_amt_sum
1108,1004,1.0,1,0.0
1108,1021,1.0,1,0.0
1108,1040,1.0,1,0.0
1108,1082,1.0,1,0.0
1108,2224,7.87777633327726,1,2637.0
1108,2333,1.0,1,0.0
1108,2584,1.0,1,0.0
1108,2624,1.0,1,0.0
1108,2625,1.0,1,0.0
1108,2770,1.0,1,0.0
1120,166,1.0,1,0.0
1120,353,1.0,1,0.0
1120,377,1.0,1,0.0
1120,421,1.0,1,0.0
1120,482,1.0,1,0.0
1120,579,1.0,1,0.0
1120,639,1.0,1,0.0
1120,640,1.0,1,0.0
1120,830,1.0,1,0.0
1120,904,1.0,1,0.0
1120,932,1.0,1,0.0
1120,1009,1.0,1,0.0
1120,1044,1.0,1,0.0
1120,1168,1.0,1,0.0
1120,2182,1.0,1,0.0
1120,2297,1.0,1,0.0
1120,2425,1.0,1,0.0
1120,2732,1.0,1,0.0
1120,2861,1.0,1,0.0
1122,1060,1.0,1,0.0
1125,818,1.0,1,0.0
1125,2566,1.0,1,0.0
1125,2941,1.0,1,0.0
1143,151,6.90875477931522,1,1000.0
1168,166,1.0,1,0.0
1168,353,1.0,1,0.0
1168,377,1.0,1,0.0
1168,421,1.0,1,0.0
1168,482,1.0,1,0.0
1168,579,1.0,1,0.0
1168,639,1.0,1,0.0
1168,640,1.0,1,0.0
1168,830,1.0,1,0.0
1168,904,1.0,1,0.0
1168,932,1.0,1,0.0
1168,1009,1.0,1,0.0
1168,1044,1.0,1,0.0
1168,1120,1.0,1,0.0
1168,2182,1.0,1,0.0
1168,2297,1.0,1,0.0
1168,2425,1.0,1,0.0
1168,2732,1.0,1,0.0
1168,2861,1.0,1,0.0
1207,832,1.0,1,0.0
1209,408,6.734211088159212,1,839.68
1209,1228,1.0,1,0.0
1209,2192,1.0,1,0.0
1209,2269,1.0,1,0.0
1209,2658,1.0,1,0.0
1209,2830,1.0,1,0.0
1228,408,1.0,1,0.0
1228,1209,1.0,1,0.0
1228,2192,1.0,1,0.0
1228,2269,1.0,1,0.0
1228,2658,1.0,1,0.0
1228,2830,1.0,1,0.0
1488,288,1.0,1,0.0
2182,166,1.0,1,0.0
2182,353,1.0,1,0.0
2182,377,1.0,1,0.0
2182,421,1.0,1,0.0
2182,482,1.0,1,0.0
2182,579,1.0,1,0.0
2182,639,1.0,1,0.0
2182,640,1.0,1,0.0
2182,830,1.0,1,0.0
2182,904,1.0,1,0.0
2182,932,1.0,1,0.0
2182,1009,1.0,1,0.0
2182,1044,1.0,1,0.0
2182,1120,1.0,1,0.0
2182,1168,1.0,1,0.0
2182,2297,1.0,1,0.0
2182,2425,1.0,1,0.0
2182,2732,1.0,1,0.0
2182,2861,1.0,1,0.0
2192,408,1.0,1,0.0
2192,1209,1.0,1,0.0
2192,1228,1.0,1,0.0
2192,2269,1.0,1,0.0
2192,2658,1.0,1,0.0
2192,2830,1.0,1,0.0
2222,96,1.0,1,0.0
2224,1108,7.87777633327726,1,2637.0
2236,154,1.0,1,0.0
2236,224,1.0,1,0.0
2236,298,1.0,1,0.0
2236,334,1.0,1,0.0
2236,360,1.0,1,0.0
2236,1046,1.0,1,0.0
2236,2248,2.0,2,0.0
2236,2493,1.0,1,0.0
2248,154,1.0,1,0.0
2248,224,1.0,1,0.0
2248,298,1.0,1,0.0
2248,334,1.0,1,0.0
2248,360,1.0,1,0.0
2248,1046,1.0,1,0.0
2248,2236,2.0,2,0.0
2248,2493,1.0,1,0.0
2269,408,1.0,1,0.0
2269,1209,1.0,1,0.0
2269,1228,1.0,1,0.0
2269,2192,1.0,1,0.0
2269,2658,1.0,1,0.0
2269,2830,1.0,1,0.0
2297,166,1.0,1,0.0
2297,353,1.0,1,0.0
2297,377,1.0,1,0.0
2297,421,1.0,1,0.0
2297,482,1.0,1,0.0
2297,579,1.0,1,0.0
2297,639,1.0,1,0.0
2297,640,1.0,1,0.0
2297,830,1.0,1,0.0
2297,904,1.0,1,0.0
2297,932,1.0,1,0.0
2297,1009,1.0,1,0.0
2297,1044,1.0,1,0.0
2297,1120,1.0,1,0.0
2297,1168,1.0,1,0.0
2297,2182,1.0,1,0.0
2297,2425,1.0,1,0.0
2297,2732,1.0,1,0.0
2297,2861,1.0,1,0.0
2333,121,1.0,1,0.0
2333,153,1.0,1,0.0
2333,256,1.0,1,0.0
2333,288,8.290751707896936,1,3985.83
2333,300,1.0,1,0.0
2333,361,1.0,1,0.0
2333,830,10.261187466831526,2,10520.619999999999
2333,908,1.0,1,0.0
2333,976,1.0,1,0.0
2333,1004,1.0,1,0.0
2333,1021,1.0,1,0.0
2333,1040,1.0,1,0.0
2333,1082,1.0,1,0.0
2333,1108,1.0,1,0.0
2333,2584,1.0,1,0.0
2333,2624,1.0,1,0.0
2333,2625,1.0,1,0.0
2333,2770,1.0,1,0.0
2373,510,5.827179352800126,1,338.40000000000003
2425,166,1.0,1,0.0
2425,353,1.0,1,0.0
2425,377,1.0,1,0.0
2425,421,1.0,1,0.0
2425,482,1.0,1,0.0
