src_stkcd,year,guar_event_cnt,guar_amt_sum,guar_amt_mean,guar_listed_target_cnt,guar_nonlisted_target_cnt,guar_listed_target_ratio
300182,2022,1,23400.0,23400.0,0,1,0.0
300182,2023,1,42400.0,42400.0,0,1,0.0
300182,2024,1,36197.0,36197.0,0,1,0.0
300183,2016,1,0.0,0.0,0,1,0.0
300183,2017,2,1439.76,1439.76,0,2,0.0
300183,2018,1,110.19,110.19,0,1,0.0
300183,2019,1,0.0,0.0,0,1,0.0
300183,2020,1,0.0,0.0,0,1,0.0
300183,2021,1,0.0,0.0,0,1,0.0
300183,2024,1,96.0,96.0,0,1,0.0
300184,2014,4,2589.23,863.0766666666667,0,4,0.0
300184,2015,2,0.0,0.0,0,2,0.0
300184,2016,5,6976.67,2325.556666666667,0,5,0.0
300184,2017,25,20836.754206,1096.671274,0,25,0.0
300184,2018,54,32075.7195,801.8929875,0,54,0.0
300184,2019,33,36252.45,2132.497058823529,0,33,0.0
300184,2020,36,75022.127183,4688.8829489375,0,36,0.0
300184,2021,19,40689.880000000005,3699.0800000000004,0,19,0.0
300184,2022,18,72254.2,4014.1222222222223,0,18,0.0
300184,2023,19,126288.48,6646.7621052631575,0,19,0.0
300184,2024,23,121114.26000000001,5767.345714285715,0,23,0.0
300185,2011,16,30780.0,2052.0,0,16,0.0
300185,2012,36,51060.0,1501.764705882353,0,36,0.0
300185,2013,35,41982.6,1614.7153846153847,0,35,0.0
300185,2014,37,39862.1,2214.561111111111,0,37,0.0
300185,2015,39,126246.0,4855.615384615385,0,39,0.0
300185,2016,25,51550.0,2863.8888888888887,0,25,0.0
300185,2017,28,61470.0,3235.2631578947367,0,28,0.0
300185,2018,51,141335.17,3623.9787179487184,0,51,0.0
300185,2019,73,265990.1044,4290.1629741935485,0,73,0.0
300185,2020,87,222071.464,3218.4270144927536,0,87,0.0
300185,2021,54,72839.14,1776.5643902439024,0,54,0.0
300185,2022,35,80466.4,2299.04,0,35,0.0
300185,2023,31,88214.65,2845.6338709677416,0,31,0.0
300187,2014,1,25000.0,25000.0,0,1,0.0
300187,2015,3,75000.0,25000.0,0,3,0.0
300187,2016,4,26980.0,8993.333333333334,0,4,0.0
300187,2017,13,41920.0,3224.6153846153848,0,13,0.0
300187,2018,2,0.0,0.0,0,2,0.0
300187,2019,3,24360.0,8120.0,0,3,0.0
300187,2020,4,130760.0,32690.0,0,4,0.0
300187,2021,8,67642.0,8455.25,0,8,0.0
300187,2022,9,72188.0,8020.888888888889,0,9,0.0
300187,2023,9,76574.0,8508.222222222223,0,9,0.0
300187,2024,9,66210.0,7356.666666666667,0,9,0.0
300189,2023,1,98000.0,98000.0,0,1,0.0
300189,2024,1,98000.0,98000.0,0,1,0.0
300190,2014,1,1300.0,1300.0,0,1,0.0
300190,2015,9,34000.0,4857.142857142857,0,9,0.0
300190,2016,10,15500.0,1937.5,0,10,0.0
300190,2017,25,121474.0,5061.416666666667,0,25,0.0
300190,2018,18,18125.96,2265.745,0,18,0.0
300190,2019,33,75487.55,3594.6452380952383,0,33,0.0
300190,2020,25,58753.97,4196.712142857143,0,25,0.0
300190,2021,32,98210.55,3069.0796875,0,32,0.0
300190,2022,28,81739.35,2919.2625000000003,0,28,0.0
300190,2023,26,70728.92,2720.3430769230768,0,26,0.0
300190,2024,29,72680.33,2506.218275862069,0,29,0.0
300191,2013,2,43000.0,43000.0,0,2,0.0
300191,2014,2,43000.0,43000.0,0,2,0.0
300191,2016,3,43000.0,43000.0,0,3,0.0
300191,2017,2,3000.0,3000.0,0,2,0.0
300191,2018,5,5319.87,2659.935,0,5,0.0
300191,2019,8,69799.06999999999,17449.767499999998,0,8,0.0
300191,2020,7,104253.91,17375.65166666667,0,7,0.0
300191,2021,5,101581.44,25395.36,0,5,0.0
300191,2022,5,114581.44,22916.288,0,5,0.0
300191,2023,6,137933.38,22988.896666666667,0,6,0.0
300191,2024,6,154938.97999999998,25823.16333333333,0,6,0.0
300192,2012,1,0.0,0.0,0,1,0.0
300192,2013,1,831.76,831.76,0,1,0.0
300192,2017,1,27560.0,27560.0,0,1,0.0
300194,2009,1,1000.0,1000.0,0,1,0.0
300194,2010,1,740.0,740.0,0,1,0.0
300194,2013,1,0.0,0.0,0,1,0.0
300194,2014,1,12000.0,12000.0,0,1,0.0
300194,2016,3,0.0,0.0,0,3,0.0
300194,2017,2,5000.0,2500.0,0,2,0.0
300194,2018,5,0.0,0.0,0,5,0.0
300194,2019,7,8700.0,2175.0,0,7,0.0
300194,2020,19,10000.0,5000.0,0,19,0.0
300194,2021,20,35730.4,3248.218181818182,0,20,0.0
300194,2022,28,113348.88,4722.87,0,28,0.0
300194,2023,54,140909.35,3202.4852272727276,0,54,0.0
300194,2024,66,146032.7864,2755.3355924528305,0,66,0.0
300194,2025,5,4600.0,920.0,0,5,0.0
300195,2013,1,0.0,0.0,0,1,0.0
300195,2014,1,680.0,680.0,0,1,0.0
300195,2015,3,680.0,680.0,0,3,0.0
300195,2016,4,0.0,0.0,0,4,0.0
300195,2017,18,28973.9534,1810.8720875,0,18,0.0
300195,2018,40,58315.294703,1715.1557265588235,0,40,0.0
300195,2019,77,108003.45161799999,1459.506102945946,0,77,0.0
300195,2020,62,74771.1031,1384.6500574074073,0,62,0.0
300195,2021,9,146801.46,20971.63714285714,0,9,0.0
300195,2022,13,159485.83,17720.647777777776,0,13,0.0
300195,2023,20,151763.9,7588.195,0,20,0.0
300195,2024,29,147478.03,5085.449310344828,0,29,0.0
300196,2012,2,0.0,0.0,0,2,0.0
300196,2013,2,2200.0,1100.0,0,2,0.0
300196,2014,1,3000.0,3000.0,0,1,0.0
300196,2015,3,3000.0,3000.0,0,3,0.0
300196,2016,7,21600.0,3600.0,0,7,0.0
300196,2017,7,4100.0,1366.6666666666667,0,7,0.0
300196,2018,7,7366.0,1227.6666666666667,0,7,0.0
300196,2019,6,22716.0,4543.2,0,6,0.0
300196,2020,6,38714.3,9678.575,0,6,0.0
300196,2021,3,32282.85,10760.949999999999,0,3,0.0
300196,2022,1,4000.0,4000.0,0,1,0.0
300197,2013,1,0.0,0.0,0,1,0.0
300197,2014,3,8000.0,4000.0,0,3,0.0
300197,2015,5,23400.0,4680.0,0,5,0.0
300197,2016,16,94880.0,5930.0,0,16,0.0
300197,2017,7,63671.11,10611.851666666667,0,7,0.0
300197,2018,69,648077.41,9530.550147058824,0,69,0.0
300197,2019,76,668913.96,10290.983999999999,0,76,0.0
300197,2020,149,692215.62,4944.397285714285,0,149,0.0
300197,2021,190,748674.31,3961.2397354497357,0,190,0.0
300197,2022,236,717032.11,3038.271652542373,0,236,0.0
300197,2023,195,608761.63,3121.854512820513,0,195,0.0
300197,2024,210,473110.15,2252.9054761904763,0,210,0.0
300198,2012,1,0.0,0.0,0,1,0.0
300198,2013,4,0.0,0.0,0,4,0.0
300198,2014,9,6028.48,1507.12,0,9,0.0
300198,2015,13,12513.69,2085.6150000000002,0,13,0.0
300198,2016,29,45887.66,2699.274117647059,0,29,0.0
300198,2017,54,765428.04,18668.976585365854,0,54,0.0
300198,2018,23,42273.14,4227.314,0,23,0.0
300198,2019,15,8043.33,2010.8325,0,15,0.0
300198,2020,34,139366.88,6968.344,0,34,0.0
300198,2021,5,17475.7,3495.1400000000003,0,5,0.0
300198,2022,2,4996.0,2498.0,0,2,0.0
300198,2024,12,75944.28,6328.69,0,12,0.0
300199,2012,1,0.0,0.0,0,1,0.0
300199,2015,1,0.0,0.0,0,1,0.0
300199,2016,2,0.0,0.0,0,2,0.0
300199,2017,2,0.0,0.0,0,2,0.0
300199,2018,4,67500.0,67500.0,0,4,0.0
300199,2019,3,67500.0,67500.0,0,3,0.0
300199,2020,12,117500.0,58750.0,0,12,0.0
300199,2021,8,140124.0,28024.8,0,8,0.0
300199,2022,7,133650.0,19092.85714285714,0,7,0.0
300199,2023,4,127600.0,31900.0,0,4,0.0
300199,2024,5,143900.0,28780.0,0,5,0.0
300201,2012,1,0.0,0.0,0,1,0.0
300201,2013,1,200.0,200.0,0,1,0.0
300201,2014,2,2200.0,1100.0,0,2,0.0
300201,2015,8,11167.0,1861.1666666666667,0,8,0.0
300201,2016,113,119988.1,1111.000925925926,0,113,0.0
300201,2017,53,95950.88,1998.9766666666667,0,53,0.0
300201,2018,27,29375.9,1335.2681818181818,0,27,0.0
300201,2019,35,110182.16,3148.0617142857145,0,35,0.0
300201,2020,20,21879.38,1458.6253333333334,0,20,0.0
300201,2021,7,22965.75,3280.8214285714284,0,7,0.0
300201,2023,1,6000.0,6000.0,0,1,0.0
300202,2013,1,0.0,0.0,0,1,0.0
300202,2014,1,3000.0,3000.0,0,1,0.0
300202,2015,1,3000.0,3000.0,0,1,0.0
300202,2017,1,0.0,0.0,0,1,0.0
300202,2020,2,1000.0,1000.0,0,2,0.0
300203,2011,2,0.0,0.0,0,2,0.0
300203,2012,8,16123.42651,4030.8566275,0,8,0.0
300203,2013,4,0.0,0.0,0,4,0.0
300203,2014,2,0.0,0.0,0,2,0.0
300203,2015,3,0.0,0.0,0,3,0.0
300203,2016,4,0.0,0.0,0,4,0.0
300203,2017,9,0.0,0.0,0,9,0.0
300203,2018,15,627.96,313.98,0,15,0.0
300203,2019,21,10813.380000000001,831.7984615384617,0,21,0.0
300203,2020,30,10819.9,540.995,0,30,0.0
300203,2021,47,45977.28,1178.9046153846155,0,47,0.0
300203,2022,36,72641.3,2343.267741935484,0,36,0.0
300203,2023,30,97688.25,3368.560344827586,0,30,0.0
300203,2024,18,99393.95999999999,7099.568571428571,0,18,0.0
300205,2020,2,0.0,0.0,0,2,0.0
300205,2024,1,18400.0,18400.0,0,1,0.0
300206,2020,1,500.0,500.0,0,1,0.0
300206,2022,2,1500.0,750.0,0,2,0.0
300206,2023,1,1000.0,1000.0,0,1,0.0
300207,2013,1,0.0,0.0,0,1,0.0
300207,2014,7,10193.650000000001,2548.4125000000004,0,7,0.0
300207,2015,1,1500.0,1500.0,0,1,0.0
300207,2016,6,141000.0,28200.0,0,6,0.0
300207,2017,12,78661.51,9832.68875,0,12,0.0
300207,2018,7,25625.989999999998,6406.4974999999995,0,7,0.0
300207,2019,11,12949.119999999999,6474.5599999999995,0,11,0.0
300207,2020,22,100000.0,100000.0,0,22,0.0
300207,2021,33,147298.01,29459.602000000003,0,33,0.0
300207,2022,33,726232.6,72623.26,0,33,0.0
300207,2023,63,1206415.66,41600.53999999999,0,63,0.0
300207,2024,67,2430503.85,78403.35,0,67,0.0
300208,2012,1,0.0,0.0,0,1,0.0
300209,2016,7,1000.0,1000.0,0,7,0.0
300209,2017,21,9314.4005,1164.3000625,0,21,0.0
300209,2018,21,34664.4,2476.0285714285715,0,21,0.0
300209,2019,33,70688.0,2718.769230769231,0,33,0.0
300209,2020,16,59108.0,5910.8,0,16,0.0
300209,2021,6,14265.0,2377.5,0,6,0.0
300209,2022,6,14916.94,2486.1566666666668,0,6,0.0
300209,2023,4,12451.94,3112.985,0,4,0.0
300209,2024,2,6800.0,3400.0,0,2,0.0
300210,2014,2,4500.0,4500.0,0,2,0.0
300210,2015,2,3000.0,3000.0,0,2,0.0
300210,2017,2,1522.91,1522.91,0,2,0.0
300210,2019,4,0.0,0.0,0,4,0.0
300210,2022,3,1900.0,633.3333333333334,0,3,0.0
300210,2023,1,950.0,950.0,0,1,0.0
300212,2016,5,22459.975,7486.658333333333,0,5,0.0
300212,2017,2,11349.13,11349.13,0,2,0.0
300212,2018,4,21318.79,10659.395,0,4,0.0
300212,2019,3,15824.0,7912.0,0,3,0.0
300212,2020,4,47681.0,11920.25,0,4,0.0
300212,2021,3,28133.0,9377.666666666666,0,3,0.0
300212,2022,3,61869.36,20623.12,0,3,0.0
300212,2023,1,22050.0,22050.0,0,1,0.0
300213,2013,2,0.0,0.0,0,2,0.0
300213,2015,2,0.0,0.0,0,2,0.0
300213,2016,2,5000.0,2500.0,0,2,0.0
300213,2017,7,5000.0,2500.0,0,7,0.0
300213,2018,8,6000.0,1000.0,0,8,0.0
300213,2019,10,13300.0,1900.0,0,10,0.0
300213,2020,16,12830.01,1069.1675,0,16,0.0
300213,2021,7,12200.0,1742.857142857143,0,7,0.0
300213,2022,10,17700.0,1770.0,0,10,0.0
300213,2023,8,14750.0,1843.75,0,8,0.0
300213,2024,7,13500.0,1928.5714285714287,0,7,0.0
300214,2011,3,3800.0,1266.6666666666667,0,3,0.0
300214,2012,1,2000.0,2000.0,0,1,0.0
300214,2013,1,0.0,0.0,0,1,0.0
300214,2014,4,0.0,0.0,0,4,0.0
300214,2015,3,0.0,0.0,0,3,0.0
300214,2016,4,0.0,0.0,0,4,0.0
300214,2017,4,0.0,0.0,0,4,0.0
300214,2018,8,5731.1900000000005,1432.7975000000001,0,8,0.0
300214,2019,30,18355.12,764.7966666666666,0,30,0.0
300214,2020,29,16379.79,584.9925000000001,0,29,0.0
300214,2021,68,23589.69,352.0849253731343,0,68,0.0
300214,2022,22,7953.81,361.5368181818182,0,22,0.0
300214,2023,24,9535.51,397.3129166666667,0,24,0.0
300214,2024,85,38998.8,458.80941176470594,0,85,0.0
300216,2012,1,0.0,0.0,0,1,0.0
300216,2013,2,2000.0,2000.0,0,2,0.0
300216,2014,2,1950.0,1950.0,0,2,0.0
300216,2015,6,2800.0,1400.0,0,6,0.0
300216,2016,12,14800.0,2466.6666666666665,0,12,0.0
300216,2017,31,102460.77,3794.8433333333337,0,31,0.0
300216,2018,41,104014.26,2889.285,0,41,0.0
300216,2019,15,35534.96,3553.496,0,15,0.0
300216,2020,11,30693.5,3410.3888888888887,0,11,0.0
300217,2013,1,0.0,0.0,0,1,0.0
300217,2014,7,6795.04,1359.008,0,7,0.0
300217,2015,2,0.0,0.0,0,2,0.0
300217,2016,18,22209.49,1480.6326666666669,0,18,0.0
300217,2017,16,18950.0,3790.0,0,16,0.0
300217,2018,16,27624.29,2762.429,0,16,0.0
300217,2019,42,106390.0,3324.6875,0,42,0.0
300217,2020,42,86420.0,3086.4285714285716,0,42,0.0
300217,2021,41,58000.0,2230.769230769231,0,41,0.0
300217,2022,22,112744.0,7516.266666666666,0,22,0.0
300217,2023,13,53750.0,5972.222222222223,0,13,0.0
300217,2024,8,0.0,0.0,0,8,0.0
300218,2011,13,10150.0,780.7692307692307,0,13,0.0
300218,2012,6,700.0,350.0,0,6,0.0
300218,2013,12,5300.0,1325.0,0,12,0.0
300218,2014,10,6900.0,985.7142857142857,0,10,0.0
300218,2015,9,6900.0,1380.0,0,9,0.0
300218,2016,10,4217.63,702.9383333333334,0,10,0.0
300218,2017,4,0.0,0.0,0,4,0.0
300218,2018,7,5966.35,852.3357142857143,0,7,0.0
300218,2019,27,9743.954,360.88718518518516,0,27,0.0
300218,2020,15,2732.64,341.58,0,15,0.0
300218,2021,19,2208.08,157.72,0,19,0.0
300218,2022,13,6138.21,472.17,0,13,0.0
300218,2023,20,7836.52,391.826,0,20,0.0
300219,2012,1,0.0,0.0,0,1,0.0
300219,2013,1,0.0,0.0,0,1,0.0
300219,2014,2,0.0,0.0,0,2,0.0
300219,2015,15,27900.0,1860.0,0,15,0.0
300219,2016,11,24140.95,2194.6318181818183,0,11,0.0
300219,2017,34,60922.0,2100.7586206896553,0,34,0.0
300219,2018,48,87717.16,2249.157948717949,0,48,0.0
300219,2019,48,104552.0,2613.8,0,48,0.0
300219,2020,32,115963.0,3623.84375,0,32,0.0
300219,2021,13,24771.18,1905.4753846153847,0,13,0.0
300219,2022,11,72900.0,6627.272727272727,0,11,0.0
300219,2023,14,66357.18,6635.717999999999,0,14,0.0
300219,2024,11,43497.0,6213.857142857143,0,11,0.0
300220,2013,3,420.0,210.0,0,3,0.0
300220,2014,1,58.1,58.1,0,1,0.0
300220,2015,3,525.06,262.53,0,3,0.0
300221,2010,4,5500.0,1833.3333333333333,0,4,0.0
300221,2011,10,27600.0,3942.8571428571427,0,10,0.0
300221,2012,16,54800.0,3425.0,0,16,0.0
300221,2013,8,27800.0,3475.0,0,8,0.0
300221,2014,45,71352.9,3243.3136363636363,0,45,0.0
300221,2015,34,109856.6425,3328.9891666666667,0,34,0.0
300221,2016,31,103645.68,3454.8559999999998,0,31,0.0
300221,2017,51,203400.0,4237.5,0,51,0.0
300221,2018,68,341585.25,5337.26953125,0,68,0.0
300221,2019,9,82750.0,9194.444444444445,0,9,0.0
300221,2021,9,84200.0,14033.333333333334,0,9,0.0
300221,2022,2,6000.0,3000.0,0,2,0.0
300221,2023,3,29700.0,14850.0,0,3,0.0
300222,2013,1,0.0,0.0,0,1,0.0
300222,2014,1,856.0,856.0,0,1,0.0
300222,2015,1,2000.0,2000.0,0,1,0.0
300222,2016,1,10000.0,10000.0,0,1,0.0
300222,2017,1,10000.0,10000.0,0,1,0.0
300222,2018,13,10000.0,10000.0,0,13,0.0
300222,2019,20,61461.54,4097.436,0,20,0.0
300222,2020,56,188932.97,3855.774897959184,0,56,0.0
300222,2021,86,187174.24,2176.4446511627907,0,86,0.0
300222,2022,92,157073.26,1707.318043478261,0,92,0.0
300222,2023,162,192251.72,1186.739012345679,0,162,0.0
300222,2024,87,123323.74,1417.5142528735632,0,87,0.0
300224,2016,4,8000.0,2000.0,0,4,0.0
300224,2017,2,3950.0,1975.0,0,2,0.0
300224,2018,3,3950.0,1975.0,0,3,0.0
300224,2019,6,3950.0,1316.6666666666667,0,6,0.0
300224,2020,1,1950.0,1950.0,0,1,0.0
300224,2021,1,1950.0,1950.0,0,1,0.0
300224,2023,2,3205.7,1602.85,0,2,0.0
300224,2024,3,51686.81,17228.936666666665,0,3,0.0
300225,2015,1,0.0,0.0,0,1,0.0
300225,2016,1,0.0,0.0,0,1,0.0
300226,2012,1,0.0,0.0,0,1,0.0
300226,2013,3,3560.0,1780.0,0,3,0.0
300226,2014,3,8090.88,4045.44,0,3,0.0
300226,2015,4,8090.88,4045.44,0,4,0.0
300226,2016,11,39905.51,3990.5510000000004,0,11,0.0
300226,2017,19,72199.74,4247.043529411765,0,19,0.0
300226,2018,56,185633.2,3437.651851851852,0,56,0.0
300226,2019,75,245793.21,3461.8761971830986,0,75,0.0
300226,2020,87,351867.36,4139.616,0,87,0.0
300226,2021,92,458845.09,5042.253736263737,0,92,0.0
300226,2022,84,590371.7,7028.234523809523,0,84,0.0
300226,2023,70,389261.58,5560.879714285715,0,70,0.0
300226,2024,45,236067.16,5245.936888888889,0,45,0.0
300227,2016,3,4000.0,2000.0,0,3,0.0
300227,2017,3,4000.0,2000.0,0,3,0.0
300227,2019,7,17000.0,5666.666666666667,0,7,0.0
300227,2020,8,7678.96,1919.74,0,8,0.0
300227,2021,8,7000.0,3500.0,0,8,0.0
300227,2022,3,7000.0,2333.3333333333335,0,3,0.0
300227,2023,18,25014.56,1389.697777777778,0,18,0.0
300227,2024,18,22445.77,1246.9872222222223,0,18,0.0
300228,2011,2,0.0,0.0,0,2,0.0
300228,2012,7,0.0,0.0,0,7,0.0
300228,2013,13,12272.86,1363.6511111111113,0,13,0.0
300228,2014,25,14807.66,1346.1509090909092,0,25,0.0
300228,2015,34,27945.35,1746.584375,0,34,0.0
300228,2016,37,45119.6,1611.4142857142856,0,37,0.0
300228,2017,34,58373.048865000004,2779.668993571429,0,34,0.0
300228,2018,39,36832.34,1753.9209523809523,0,39,0.0
300228,2019,42,54091.3575,2846.913552631579,0,42,0.0
300228,2020,54,57393.19,2295.7276,0,54,0.0
300228,2021,26,47632.14,1832.0053846153846,0,26,0.0
300228,2022,24,52176.06,2174.0025,0,24,0.0
300228,2023,37,67971.93,1837.079189189189,0,37,0.0
300228,2024,38,72996.57,1920.9623684210528,0,38,0.0
300229,2018,1,0.0,0.0,0,1,0.0
300229,2019,1,2213.0,2213.0,0,1,0.0
300229,2020,1,3587.0,3587.0,0,1,0.0
300229,2021,1,3587.0,3587.0,0,1,0.0
300229,2022,1,1990.28,1990.28,0,1,0.0
300229,2023,1,144.22,144.22,0,1,0.0
300229,2024,1,0.0,0.0,0,1,0.0
300230,2010,2,1510.0259999999998,755.0129999999999,0,2,0.0
300230,2013,3,2001.4859999999999,1000.7429999999999,0,3,0.0
300230,2014,9,1236.81,176.68714285714285,0,9,0.0
300230,2015,17,11778.222532,736.13890825,0,17,0.0
300230,2016,11,33181.61,3318.161,0,11,0.0
300230,2017,14,40619.95825,3124.612173076923,0,14,0.0
300230,2018,19,40941.76,2924.4114285714286,0,19,0.0
300230,2019,36,49018.713745,2723.2618747222223,0,36,0.0
300230,2020,32,43436.715513,3619.72629275,0,32,0.0
300230,2021,17,67365.57266,6124.14296909091,0,17,0.0
300230,2022,13,25479.0,4246.5,0,13,0.0
300230,2023,10,17951.72,3590.344,0,10,0.0
300230,2024,9,22197.989999999998,5549.4974999999995,0,9,0.0
300231,2019,3,11500.0,5750.0,0,3,0.0
300231,2020,5,3000.0,1000.0,0,5,0.0
300231,2021,2,0.0,0.0,0,2,0.0
300231,2023,1,1000.0,1000.0,0,1,0.0
300232,2014,1,0.0,0.0,0,1,0.0
300232,2015,6,1428.48,1428.48,0,6,0.0
300232,2016,18,11166.77,2233.3540000000003,0,18,0.0
300232,2017,12,19050.57,3810.114,0,12,0.0
300232,2018,27,60060.71,3161.09,0,27,0.0
300232,2019,34,56034.84,4669.57,0,34,0.0
300232,2020,60,131595.34,4386.511333333333,0,60,0.0
300232,2021,24,94315.45,4715.7725,0,24,0.0
300232,2022,26,133639.38,5139.976153846154,0,26,0.0
300232,2023,23,113751.31,4945.709130434782,0,23,0.0
300232,2024,23,111186.47,4834.194347826087,0,23,0.0
300233,2010,2,4500.0,2250.0,0,2,0.0
300233,2011,9,7000.0,1166.6666666666667,0,9,0.0
300233,2013,6,8790.0,1465.0,0,6,0.0
300233,2014,5,9300.0,1860.0,0,5,0.0
300233,2015,15,30200.0,2157.1428571428573,0,15,0.0
300233,2017,22,34500.0,2464.285714285714,0,22,0.0
300233,2018,24,21300.0,2366.6666666666665,0,24,0.0
300233,2019,46,51560.0,2062.4,0,46,0.0
300233,2020,52,55850.0,1642.6470588235295,0,52,0.0
300233,2021,36,50799.33,1638.688064516129,0,36,0.0
300233,2022,47,59969.479999999996,1275.9463829787232,0,47,0.0
300233,2023,67,69287.62,1034.1435820895522,0,67,0.0
300233,2024,54,62642.36,1160.0437037037036,0,54,0.0
300234,2015,1,0.0,0.0,0,1,0.0
300234,2016,1,0.0,0.0,0,1,0.0
300234,2017,4,10226.52,2556.63,0,4,0.0
300234,2018,4,1357.27,678.635,0,4,0.0
300234,2019,6,159.33,159.33,0,6,0.0
300234,2020,4,0.0,0.0,0,4,0.0
300236,2015,1,0.0,0.0,0,1,0.0
300236,2016,1,0.0,0.0,0,1,0.0
300236,2017,1,0.0,0.0,0,1,0.0
300236,2018,1,0.0,0.0,0,1,0.0
300236,2019,1,0.0,0.0,0,1,0.0
300236,2020,2,0.0,0.0,0,2,0.0
300237,2013,2,2500.0,2500.0,0,2,0.0
300237,2014,6,15000.0,3000.0,0,6,0.0
300237,2015,17,166500.0,9794.117647058823,0,17,0.0
300237,2016,23,102697.78,7335.555714285714,0,23,0.0
300237,2017,34,58117.42,3228.7455555555553,0,34,0.0
300237,2018,36,135430.79,5642.949583333334,0,36,0.0
300237,2019,59,233380.0,6141.578947368421,0,59,0.0
300237,2020,42,117271.57,5330.525909090909,0,42,0.0
300237,2021,55,325800.0,6516.0,0,55,0.0
300237,2022,55,392154.6,7130.083636363636,0,55,0.0
300237,2023,27,154922.9,5958.573076923077,0,27,0.0
300237,2024,43,358391.9,8334.69534883721,0,43,0.0
300237,2025,1,1000.0,1000.0,0,1,0.0
300237,2027,2,51800.0,25900.0,0,2,0.0
300237,2030,2,35660.0,17830.0,0,2,0.0
300237,2033,1,17000.0,17000.0,0,1,0.0
300237,2035,1,27765.0,27765.0,0,1,0.0
300237,2036,1,30000.0,30000.0,0,1,0.0
300238,2024,1,18000.0,18000.0,0,1,0.0
300240,2012,2,0.0,0.0,0,2,0.0
300240,2013,3,0.0,0.0,0,3,0.0
300240,2014,2,720.0,720.0,0,2,0.0
300240,2015,4,0.0,0.0,0,4,0.0
300240,2016,6,1252.6,417.5333333333333,0,6,0.0
300240,2017,6,6650.87,3325.435,0,6,0.0
300240,2018,6,9981.49,3327.1633333333334,0,6,0.0
300240,2019,10,10565.24,2641.31,0,10,0.0
300240,2020,13,7975.8,1993.95,0,13,0.0
300240,2021,4,4975.8,4975.8,0,4,0.0
300240,2022,6,14644.39,2440.7316666666666,0,6,0.0
300240,2023,7,19175.08,2739.297142857143,0,7,0.0
300240,2024,8,17362.07,2170.25875,0,8,0.0
300241,2014,1,0.0,0.0,0,1,0.0
300241,2015,5,3900.0,1300.0,0,5,0.0
300241,2016,12,35425.0,3936.1111111111113,0,12,0.0
300241,2017,14,55000.0,6875.0,0,14,0.0
300241,2018,9,9409.16,1568.1933333333334,0,9,0.0
300241,2019,6,8200.0,4100.0,0,6,0.0
300241,2020,25,34277.87,1713.8935000000001,0,25,0.0
300241,2021,10,32138.559999999998,3213.8559999999998,0,10,0.0
300241,2022,15,54142.07,3609.4713333333334,0,15,0.0
300241,2023,10,50510.43,5051.043,0,10,0.0
300242,2015,2,0.0,0.0,0,2,0.0
300242,2016,7,8000.0,4000.0,0,7,0.0
300242,2017,8,500.0,166.66666666666666,0,8,0.0
300242,2018,31,30256.25,2750.568181818182,0,31,0.0
300242,2019,33,74500.0,3104.1666666666665,0,33,0.0
300242,2020,33,82500.0,3928.5714285714284,0,33,0.0
300242,2021,48,120500.0,3651.5151515151515,0,48,0.0
300242,2022,24,59300.0,3294.4444444444443,0,24,0.0
300242,2023,19,46300.0,4630.0,0,19,0.0
300242,2024,8,2000.0,2000.0,0,8,0.0
300244,2010,5,1580.0,316.0,0,5,0.0
300244,2011,7,5726.420799,818.0601141428572,0,7,0.0
300244,2012,3,8000.0,8000.0,0,3,0.0
300244,2013,21,10260.5,641.28125,0,21,0.0
300244,2014,16,11000.0,1222.2222222222222,0,16,0.0
300244,2015,27,102032.5,3778.9814814814813,0,27,0.0
300244,2016,53,227051.93,4283.998679245283,0,53,0.0
300244,2017,86,471689.78,5484.764883720931,0,86,0.0
300244,2018,77,378460.0,4915.064935064935,0,77,0.0
300244,2019,127,484700.0,3816.535433070866,0,127,0.0
300244,2020,187,575263.03,3178.2487845303867,0,187,0.0
300244,2021,194,266259.44,1861.9541258741258,0,194,0.0
300244,2022,144,316598.79,2198.6027083333333,0,144,0.0
300244,2023,146,351227.95,2405.670890410959,0,146,0.0
300244,2024,97,265908.21,2741.32175257732,0,97,0.0
300246,2015,3,0.0,0.0,0,3,0.0
300246,2016,9,6000.0,1500.0,0,9,0.0
300246,2017,20,9099.6,606.64,0,20,0.0
300246,2018,21,10525.26,1754.21,0,21,0.0
300246,2019,14,3593.12,598.8533333333334,0,14,0.0
300246,2020,17,6430.45,714.4944444444444,0,17,0.0
300246,2021,8,2228.0,557.0,0,8,0.0
300246,2022,11,4040.89,505.11125,0,11,0.0
300246,2023,13,5770.3099999999995,824.3299999999999,0,13,0.0
300246,2024,13,6610.03,826.25375,0,13,0.0
300247,2015,3,2000.0,2000.0,0,3,0.0
300247,2016,2,2000.0,2000.0,0,2,0.0
300247,2017,3,7000.0,2333.3333333333335,0,3,0.0
300247,2018,2,8000.0,4000.0,0,2,0.0
300248,2018,3,0.0,0.0,0,3,0.0
300248,2019,4,1600.0,800.0,0,4,0.0
300248,2020,4,2600.0,866.6666666666666,0,4,0.0
300248,2021,3,2000.0,666.6666666666666,0,3,0.0
300248,2022,1,1000.0,1000.0,0,1,0.0
300248,2023,3,1000.0,333.3333333333333,0,3,0.0
300248,2024,3,3000.0,1000.0,0,3,0.0
300249,2013,3,0.0,0.0,0,3,0.0
300249,2014,8,7150.0,893.75,0,8,0.0
